name,label,n_nodes,n_edges,n_components,cyclomatic_number,cyclomatic_normalized,n_junctions,n_endpoints,junction_ratio,graph_density,avg_degree,degree_entropy,p_deg2,p_deg3,p_deg4,assortativity,avg_clustering,mean_edge_length,std_edge_length,max_edge_length,mean_euclidean_ratio,largest_component_ratio,n_h1_features,max_h1_persistence,mean_h1_persistence,total_h1_persistence,h1_persistence_entropy,n_h1_significant
retinal_Training_Image_12R_CHASE,retinal,367,514,2,149,0.2898832684824903,304,63,0.8283378746594006,0.007653251142776314,2.801089918256131,0.884577896845559,0.0027247956403269754,0.6893732970027248,0.12534059945504086,-0.009753711149495319,0.3070844686648501,24.091439688715955,49.46910174935852,348,0.9232829475775213,0.9945504087193461,32.0,81.9309310913086,21.748037934303284,695.9372138977051,2.806957457150434,17.0
retinal_Training_Image_13L_CHASE,retinal,247,340,2,95,0.27941176470588236,202,45,0.8178137651821862,0.011191205029459202,2.7530364372469633,0.8847548778993299,0.008097165991902834,0.6923076923076923,0.10931174089068826,0.03118377232818847,0.28906882591093114,28.6,59.51751101690207,291,0.9258208336041988,0.9473684210526315,26.0,141.16818237304688,21.43606869532512,557.3377860784531,2.38637816399805,10.0
retinal_Training_Image_13R_CHASE,retinal,311,429,4,122,0.28438228438228436,252,59,0.8102893890675241,0.00889949175396743,2.7588424437299035,0.9415162181031657,0.00964630225080386,0.662379421221865,0.12861736334405144,-0.041750841750849456,0.3015005359056806,24.822843822843822,51.02886737588426,314,0.9328643047588339,0.9742765273311897,25.0,90.25517272949219,21.711703491210937,542.7925872802734,2.7126756105269068,16.0
retinal_Training_Image_14L_CHASE,retinal,240,321,1,82,0.2554517133956386,189,51,0.7875,0.011192468619246863,2.675,0.8169830800466282,0.0,0.6875,0.1,-0.08686981990403628,0.2861111111111111,31.161993769470406,63.97525749149248,379,0.9236060802604072,1.0,21.0,90.64427185058594,26.67266809372675,560.1260299682617,2.5299648597902022,13.0
retinal_Training_Image_14R_CHASE,retinal,203,274,2,73,0.2664233576642336,161,42,0.7931034482758621,0.013363897966151296,2.6995073891625614,0.8350803658104269,0.0,0.6798029556650246,0.11330049261083744,-0.07740703291765194,0.28735632183908044,30.31021897810219,60.44586862853919,314,0.9344016352149032,0.9507389162561576,14.0,94.82633972167969,21.926966530936106,306.97753143310547,1.9988056534775605,7.0
crack_TLCrack_1,crack,6,3,3,0,0.0,0,6,0.0,0.2,1.0,-0.0,0.0,0.0,0.0,,0.0,247.66666666666666,177.22365029031036,476,1.1175473911486056,0.3333333333333333,,,,,,
crack_TLCrack_10,crack,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,295.0,0.0,295,1.025462177084842,1.0,,,,,,
crack_TLCrack_100,crack,15,15,3,3,0.2,7,8,0.4666666666666667,0.14285714285714285,2.0,0.8823109245150756,0.0,0.4,0.06666666666666667,0.23076923076923092,0.17777777777777776,58.2,73.2504379964152,205,0.9400942290875515,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_101,crack,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,608.0,0.0,608,1.0680910804221935,1.0,,,,,,
crack_TLCrack_102,crack,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,548.0,0.0,548,1.0316766700226856,1.0,,,,,,
crack_TLCrack_103,crack,4,3,1,0,0.0,1,3,0.25,0.5,1.5,0.5623351446188083,0.0,0.25,0.0,-1.0,0.0,206.66666666666666,222.66017954622143,516,0.90956398608826,1.0,,,,,,
crack_TLCrack_104,crack,4,2,2,0,0.0,0,4,0.0,0.3333333333333333,1.0,-0.0,0.0,0.0,0.0,,0.0,449.0,99.0,548,0.9436180802550909,0.5,,,,,,
crack_TLCrack_105,crack,17,22,2,7,0.3181818181818182,12,5,0.7058823529411765,0.16176470588235295,2.588235294117647,1.0027399543973452,0.0,0.5294117647058824,0.17647058823529413,-0.0655270655270667,0.29411764705882354,34.59090909090909,70.13601013285096,218,0.8873547876342637,0.5882352941176471,1.0,0.5857864618301392,0.5857864618301392,0.5857864618301392,-1.000000082690371e-10,1.0
crack_TLCrack_106,crack,20,26,2,8,0.3076923076923077,14,6,0.7,0.1368421052631579,2.6,1.0296530140645737,0.0,0.5,0.2,0.04263565891472989,0.2583333333333333,40.65384615384615,90.57760901259135,354,0.9379528142751413,0.65,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_107,crack,20,23,2,5,0.21739130434782608,12,8,0.6,0.12105263157894737,2.3,0.9433483923290391,0.0,0.5,0.1,-0.24324324324324376,0.21666666666666665,31.956521739130434,58.98229525136413,232,0.9488349246192493,0.65,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_108,crack,16,11,6,1,0.09090909090909091,3,13,0.1875,0.09166666666666666,1.375,0.48257756517701206,0.0,0.1875,0.0,0.4358974358974353,0.0625,93.18181818181819,145.60583041636647,388,1.0330272766145758,0.375,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_109,crack,16,15,3,2,0.13333333333333333,7,9,0.4375,0.125,1.875,0.6853142072764582,0.0,0.4375,0.0,0.20634920634920634,0.125,63.733333333333334,103.57635937906981,378,1.0012885197300245,0.75,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_11,crack,38,45,3,10,0.2222222222222222,24,14,0.631578947368421,0.06401137980085349,2.3684210526315788,0.9426749615639383,0.0,0.5263157894736842,0.10526315789473684,-0.1363636363636363,0.22807017543859648,23.555555555555557,54.58186738206727,297,0.9810373152908288,0.4473684210526316,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_110,crack,9,9,2,2,0.2222222222222222,4,5,0.4444444444444444,0.25,2.0,0.936888307539016,0.0,0.3333333333333333,0.1111111111111111,0.09090909090909097,0.18518518518518517,85.11111111111111,147.38720315658682,446,0.900938971889986,0.7777777777777778,,,,,,
crack_TLCrack_111,crack,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,1057.0,0.0,1057,1.0241199978892408,1.0,,,,,,
crack_TLCrack_112,crack,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,602.0,0.0,602,1.026095785689438,1.0,,,,,,
crack_TLCrack_113,crack,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,645.0,0.0,645,1.0684417907449355,1.0,,,,,,
crack_TLCrack_114,crack,16,19,3,6,0.3157894736842105,9,7,0.5625,0.15833333333333333,2.375,1.0717300941124526,0.0,0.3125,0.25,0.45323741007194124,0.21875,42.78947368421053,101.34338653538195,371,0.9035420877871918,0.75,1.0,0.5857864618301392,0.5857864618301392,0.5857864618301392,-1.000000082690371e-10,1.0
crack_TLCrack_115,crack,7,8,1,2,0.25,4,3,0.5714285714285714,0.38095238095238093,2.2857142857142856,1.0042424730540764,0.0,0.42857142857142855,0.14285714285714285,-0.2698412698412698,0.23809523809523808,109.5,173.63035448906967,527,0.9218993558727566,1.0,,,,,,
crack_TLCrack_116,crack,11,10,3,2,0.2,4,7,0.36363636363636365,0.18181818181818182,1.8181818181818181,0.8599672810355049,0.0,0.2727272727272727,0.09090909090909091,0.2592592592592581,0.1515151515151515,61.4,83.88825901161616,226,0.9098710650833632,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_117,crack,4,2,2,0,0.0,0,4,0.0,0.3333333333333333,1.0,-0.0,0.0,0.0,0.0,,0.0,253.0,250.0,503,1.2664260159939293,0.5,,,,,,
crack_TLCrack_118,crack,10,6,4,0,0.0,1,9,0.1,0.13333333333333333,1.2,0.3250829733914482,0.0,0.1,0.0,-0.3333333333333333,0.0,158.5,133.71455916740456,454,1.039595895346853,0.4,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_119,crack,13,14,2,3,0.21428571428571427,7,6,0.5384615384615384,0.1794871794871795,2.1538461538461537,0.9110175397125628,0.0,0.46153846153846156,0.07692307692307693,0.0666666666666679,0.20512820512820512,48.142857142857146,123.12934960720727,481,0.9346112984257642,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_12,crack,20,19,6,5,0.2631578947368421,8,12,0.4,0.1,1.9,0.8979457248567797,0.0,0.3,0.1,0.7158119658119666,0.16666666666666666,35.1578947368421,101.67402150106706,457,0.9171865169730229,0.5,1.0,0.5857864618301392,0.5857864618301392,0.5857864618301392,-1.000000082690371e-10,1.0
crack_TLCrack_120,crack,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,607.0,0.0,607,1.011850784046522,1.0,,,,,,
crack_TLCrack_121,crack,13,11,4,2,0.18181818181818182,4,9,0.3076923076923077,0.14102564102564102,1.6923076923076923,0.7902679680745903,0.0,0.23076923076923078,0.07692307692307693,0.3567251461988299,0.1282051282051282,67.0,92.55956313246475,291,0.9426965095259038,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_122,crack,8,4,4,0,0.0,0,8,0.0,0.14285714285714285,1.0,-0.0,0.0,0.0,0.0,,0.0,183.0,255.74596771014788,625,1.0401204304880702,0.25,,,,,,
crack_TLCrack_123,crack,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,518.0,0.0,518,1.0149821578047469,1.0,,,,,,
crack_TLCrack_124,crack,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,560.0,0.0,560,0.9196158590952227,1.0,,,,,,
crack_TLCrack_125,crack,13,15,2,4,0.26666666666666666,8,5,0.6153846153846154,0.19230769230769232,2.3076923076923075,0.8981370031878679,0.0,0.5384615384615384,0.07692307692307693,-0.22807017543859404,0.28205128205128205,70.53333333333333,148.5543073162883,477,0.986042715161851,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_126,crack,19,21,3,5,0.23809523809523808,11,8,0.5789473684210527,0.12280701754385964,2.210526315789474,0.8569977547780645,0.0,0.5263157894736842,0.05263157894736842,0.14035087719298195,0.19298245614035087,51.523809523809526,157.65441985486243,737,0.9308382585120402,0.6842105263157895,1.0,0.5857864618301392,0.5857864618301392,0.5857864618301392,-1.000000082690371e-10,1.0
crack_TLCrack_127,crack,16,22,1,7,0.3181818181818182,12,4,0.75,0.18333333333333332,2.75,1.0397207708399179,0.0,0.5,0.25,-0.04761904761904644,0.29166666666666663,24.90909090909091,61.150268780282794,230,0.8998020800905547,1.0,1.0,0.5857864618301392,0.5857864618301392,0.5857864618301392,-1.000000082690371e-10,1.0
crack_TLCrack_128,crack,4,2,2,0,0.0,0,4,0.0,0.3333333333333333,1.0,-0.0,0.0,0.0,0.0,,0.0,347.0,126.0,473,0.996787410424705,0.5,,,,,,
crack_TLCrack_129,crack,12,15,1,4,0.26666666666666666,8,4,0.6666666666666666,0.22727272727272727,2.5,1.0114042647073516,0.0,0.5,0.16666666666666666,-0.333333333333333,0.27777777777777773,27.4,67.74934194022354,227,0.9044320117674066,1.0,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_13,crack,4,2,2,0,0.0,0,4,0.0,0.3333333333333333,1.0,-0.0,0.0,0.0,0.0,,0.0,207.0,3.0,210,0.9937971793832906,0.5,,,,,,
crack_TLCrack_130,crack,10,14,1,5,0.35714285714285715,8,2,0.8,0.3111111111111111,2.8,0.9502705392332347,0.0,0.6,0.2,0.09259259259259103,0.3333333333333333,29.785714285714285,101.0474984290829,394,0.8791473542070954,1.0,1.0,0.5857864618301392,0.5857864618301392,0.5857864618301392,-1.000000082690371e-10,1.0
crack_TLCrack_131,crack,11,10,3,2,0.2,4,7,0.36363636363636365,0.18181818181818182,1.8181818181818181,0.8599672810355049,0.0,0.2727272727272727,0.09090909090909091,0.2592592592592581,0.1515151515151515,75.7,179.4424977534586,601,1.040018104550018,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_132,crack,31,39,2,10,0.2564102564102564,23,8,0.7419354838709677,0.08387096774193549,2.5161290322580645,0.9199074572064884,0.03225806451612903,0.6451612903225806,0.06451612903225806,-0.12972292191435797,0.2903225806451613,27.28205128205128,82.96491341121681,470,0.9820968444990362,0.6451612903225806,1.0,0.5857864618301392,0.5857864618301392,0.5857864618301392,-1.000000082690371e-10,1.0
crack_TLCrack_133,crack,13,14,2,3,0.21428571428571427,7,6,0.5384615384615384,0.1794871794871795,2.1538461538461537,0.9110175397125628,0.0,0.46153846153846156,0.07692307692307693,0.0666666666666679,0.20512820512820512,75.92857142857143,141.00327467611436,478,0.934875801473279,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_134,crack,62,84,5,27,0.32142857142857145,47,15,0.7580645161290323,0.044420941300899,2.7096774193548385,0.9839599501076943,0.0,0.5645161290322581,0.1935483870967742,0.057239057239057,0.3064516129032258,17.19047619047619,59.945506243761606,435,0.9025785695193209,0.43548387096774194,4.0,0.5857864618301392,0.5857864618301392,2.3431458473205566,1.3862943607198905,4.0
crack_TLCrack_135,crack,35,40,4,9,0.225,21,14,0.6,0.06722689075630252,2.2857142857142856,0.9190814579823019,0.0,0.5142857142857142,0.08571428571428572,0.13580246913580135,0.2,37.15,73.75281350565551,364,0.9847126166191206,0.4857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_136,crack,4,2,2,0,0.0,0,4,0.0,0.3333333333333333,1.0,-0.0,0.0,0.0,0.0,,0.0,256.0,250.0,506,1.0932891409322782,0.5,,,,,,
crack_TLCrack_137,crack,14,10,4,0,0.0,3,11,0.21428571428571427,0.10989010989010989,1.4285714285714286,0.5195798391305154,0.0,0.21428571428571427,0.0,-0.4141414141414139,0.0,104.4,116.76746122100968,380,1.0840726437416772,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_138,crack,16,10,6,0,0.0,2,14,0.125,0.08333333333333333,1.25,0.37677016125643675,0.0,0.125,0.0,-0.42857142857142844,0.0,96.9,151.3323825227106,471,1.1042995164381921,0.25,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_139,crack,28,30,4,6,0.2,15,13,0.5357142857142857,0.07936507936507936,2.142857142857143,0.9009553082066379,0.0,0.4642857142857143,0.07142857142857142,0.04761904761904737,0.19047619047619047,36.53333333333333,102.29979906573078,457,0.9777310299250385,0.4642857142857143,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_14,crack,9,12,1,4,0.3333333333333333,7,2,0.7777777777777778,0.3333333333333333,2.6666666666666665,0.8486855577264172,0.0,0.6666666666666666,0.1111111111111111,-6.217248937900921e-15,0.2962962962962963,51.75,159.20067263258238,579,0.8982961968097746,1.0,,,,,,
crack_TLCrack_140,crack,11,10,3,2,0.2,4,7,0.36363636363636365,0.18181818181818182,1.8181818181818181,0.8599672810355049,0.0,0.2727272727272727,0.09090909090909091,0.2592592592592581,0.1515151515151515,83.5,127.87904441307028,333,0.9395824586001453,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_141,crack,16,17,4,5,0.29411764705882354,8,8,0.5,0.14166666666666666,2.125,0.9743147528693494,0.0,0.375,0.125,0.6327160493827156,0.20833333333333331,51.1764705882353,95.21383691714365,308,0.898078489081055,0.625,1.0,0.5857864618301392,0.5857864618301392,0.5857864618301392,-1.000000082690371e-10,1.0
crack_TLCrack_142,crack,4,2,2,0,0.0,0,4,0.0,0.3333333333333333,1.0,-0.0,0.0,0.0,0.0,,0.0,272.5,131.5,404,1.0296528018500466,0.5,,,,,,
crack_TLCrack_143,crack,16,15,3,2,0.13333333333333333,7,9,0.4375,0.125,1.875,0.6853142072764582,0.0,0.4375,0.0,-0.11111111111110993,0.125,58.0,128.79855071648387,519,0.9658917530493997,0.5,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_144,crack,13,11,4,2,0.18181818181818182,4,9,0.3076923076923077,0.14102564102564102,1.6923076923076923,0.7902679680745903,0.0,0.23076923076923078,0.07692307692307693,0.3567251461988299,0.1282051282051282,112.45454545454545,180.5115778892482,548,0.9496326218114352,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_145,crack,104,114,16,26,0.22807017543859648,57,47,0.5480769230769231,0.02128454070201643,2.1923076923076925,0.9430473848078538,0.0,0.4519230769230769,0.09615384615384616,0.3494741990706759,0.1971153846153846,27.719298245614034,49.51546077386225,259,0.9377621275279383,0.3557692307692308,7.0,31.498626708984375,7.7653540543147495,54.35747838020325,1.13826273808438,3.0
crack_TLCrack_146,crack,35,26,12,3,0.11538461538461539,8,27,0.22857142857142856,0.043697478991596636,1.4857142857142858,0.6236633064750114,0.0,0.2,0.02857142857142857,0.4368231046931405,0.07619047619047618,73.57692307692308,96.41902664010279,367,0.9648036252996911,0.3142857142857143,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_147,crack,2,1,1,0,0.0,0,2,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,,0.0,477.0,0.0,477,1.0005982624531644,1.0,,,,,,
crack_TLCrack_148,crack,4,2,2,0,0.0,0,4,0.0,0.3333333333333333,1.0,-0.0,0.0,0.0,0.0,,0.0,342.0,66.0,408,1.1277306910915124,0.5,,,,,,
crack_TLCrack_149,crack,10,5,5,0,0.0,0,10,0.0,0.1111111111111111,1.0,-0.0,0.0,0.0,0.0,,0.0,233.0,165.0890668699778,527,1.0223275560330716,0.2,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_15,crack,5,5,1,1,0.2,3,2,0.6,0.5,2.0,1.0549201679861442,0.2,0.4,0.0,-0.562500000000003,0.3333333333333333,75.2,105.04932174935735,271,1.3480028786149858,1.0,,,,,,
crack_TLCrack_150,crack,40,52,2,14,0.2692307692307692,29,11,0.725,0.06666666666666667,2.6,0.957785159550915,0.0,0.575,0.15,0.11714770797962794,0.275,36.13461538461539,76.81647180284112,350,0.9159718486848892,0.95,2.0,2.2712554931640625,1.4285209774971008,2.8570419549942017,0.5073003003742087,2.0
crack_TLCrack_152,crack,16,17,3,4,0.23529411764705882,9,7,0.5625,0.14166666666666666,2.125,0.6853142072764582,0.0,0.5625,0.0,0.10052910052910057,0.1875,33.35294117647059,85.41107599787152,365,0.9063762768415446,0.5,1.0,0.5857864618301392,0.5857864618301392,0.5857864618301392,-1.000000082690371e-10,1.0
crack_TLCrack_153,crack,12,15,2,5,0.3333333333333333,8,4,0.6666666666666666,0.22727272727272727,2.5,1.0114042647073516,0.0,0.5,0.16666666666666666,0.3333333333333327,0.27777777777777773,51.266666666666666,137.53664562177195,548,0.8842506101305287,0.8333333333333334,1.0,0.5857864618301392,0.5857864618301392,0.5857864618301392,-1.000000082690371e-10,1.0
crack_TLCrack_154,crack,17,13,6,2,0.15384615384615385,4,13,0.23529411764705882,0.09558823529411764,1.5294117647058822,0.6779087256441981,0.0,0.17647058823529413,0.058823529411764705,0.4650205761316875,0.0980392156862745,66.61538461538461,111.96327588959244,367,0.9968991770693468,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0
crack_TLCrack_155,crack,30,45,2,17,0.37777777777777777,24,6,0.8,0.10344827586206896,3.0,1.2105578441774711,0.0,0.4666666666666667,0.26666666666666666,0.43749999999999917,0.3333333333333333,22.8,59.49588221045217,287,0.9085509626813498,0.9333333333333333,3.0,0.5857864618301392,0.528595487276713,1.5857864618301392,1.0864068139434928,3.0
